ID,Datacenter_location_input,Network_zone_Input,Environment_input,application_input,Vcenter,Vmware_datacenter,Vmware_cluster,Vmware_datastore_keyword,Vmware_datastore_name,Vmware_networks,Subnet_name,Vlan,Subnet_address,Subnet_gateway,Subnet_netmask,DNS1,DNS2,DNS3,DNS_Suffix,DNS_prefix,Timezone
269,DC2A,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3526,XA-EDZ-STG-APP-195.64-27,VLAN 3526,10.76.195.64/27,10.76.195.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
270,DC2A,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3527,XA-EDZ-STG-APP-195.96-27,VLAN 3527,10.76.195.96/27,10.76.195.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
271,DC2A,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3528,XA-EDZ-STG-APP-195.128-27,VLAN 3528,10.76.195.128/27,10.76.195.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
272,DC2A,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3529,XA-EDZ-STG-APP-195.160-27,VLAN 3529,10.76.195.160/27,10.76.195.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
273,DC2A,EDZ,STRICT,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3530,XA-EDZ-STR-WEB-195.192-27,VLAN 3530,10.76.195.192/27,10.76.195.193,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
274,DC2A,EDZ,STRICT,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3531,XA-EDZ-STR-WEB-195.224-27,VLAN 3531,10.76.195.224/27,10.76.195.225,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
275,DC2A,EDZ,STRICT,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3532,XA-EDZ-STR-WEB-196.0-27,VLAN 3532,10.76.196.0/27,10.76.196.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
276,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3533,XA-EDZ-STG-WEB-196.32-27,VLAN 3533,10.76.196.32/27,10.76.196.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
277,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3534,XA-EDZ-STG-WEB-196.64-27,VLAN 3534,10.76.196.64/27,10.76.196.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
278,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3535,XA-EDZ-STG-WEB-196.96-27,VLAN 3535,10.76.196.96/27,10.76.196.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
279,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3536,XA-EDZ-STG-WEB-196.128-27,VLAN 3536,10.76.196.128/27,10.76.196.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
280,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3537,XA-EDZ-STG-WEB-196.160-27,VLAN 3537,10.76.196.160/27,10.76.196.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
281,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3538,XA-EDZ-STG-WEB-196.192-27,VLAN 3538,10.76.196.192/27,10.76.196.193,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
282,DC2A,EDZ,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-3539,XA-EDZ-STG-WEB-196.224-27,VLAN 3539,10.76.196.224/27,10.76.196.225,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
283,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],XA-ZN3-PRD-APP-601,XA-ZN3-PRD-APP-122.0-27,VLAN 601,10.76.122.0/27,10.76.122.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
284,DC2A,ZN3,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],XA-ZN3-STG-APP-602,XA-ZN3-STG-APP-122.32-27,VLAN 602,10.76.122.32/27,10.76.122.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
285,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0603,XA-ZN3-PRD-APP-122.64-27,VLAN 603,10.76.122.64/27,10.76.122.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
286,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0604,XA-ZN3-PRD-APP-122.96-27,VLAN 604,10.76.122.96/27,10.76.122.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
287,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0605,XA-ZN3-PRD-APP-122.128-27,VLAN 605,10.76.122.128/27,10.76.122.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
288,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0606,XA-ZN3-PRD-APP-122.160-27,VLAN 606,10.76.122.160/27,10.76.122.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
289,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0607,XA-ZN3-PRD-APP-122.192-27,VLAN 607,10.76.122.192/27,10.76.122.192,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
290,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0608,XA-ZN3-PRD-APP-122.224-27,VLAN 608,10.76.122.224/27,10.76.122.224,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
291,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0609,XA-ZN3-PRD-APP-123.0-27,VLAN 609,10.76.123.0/27,10.76.123.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
292,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0610,XA-ZN3-PRD-APP-123.32-27,VLAN 610,10.76.123.32/27,10.76.123.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
293,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0611,XA-ZN3-PRD-APP-123.64-27,VLAN 611,10.76.123.64/27,10.76.123.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
294,DC2A,ZN3,STAGE,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0612,XA-ZN3-STG-WEB-123.96-27,VLAN 612,10.76.123.96/27,10.76.123.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
295,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0613,XA-ZN3-PRD-WEB-123.128-27,VLAN 613,10.76.123.128/27,10.76.123.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
296,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0614,XA-ZN3-PRD-WEB-123.160-27,VLAN 614,10.76.123.160/27,10.76.123.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
297,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0615,XA-ZN3-PRD-WEB-123.192-27,VLAN 615,10.76.123.192/27,10.76.123.193,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
298,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0616,XA-ZN3-PRD-WEB-123.224-27,VLAN 616,10.76.123.224/27,10.76.123.225,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
299,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0617,XA-ZN3-PRD-WEB-124.0-27,VLAN 617,10.76.124.0/27,10.76.124.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
300,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0618,XA-ZN3-PRD-WEB-124.32-27,VLAN 618,10.76.124.32/27,10.76.124.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
301,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0619,XA-ZN3-PRD-WEB-124.64-27,VLAN 619,10.76.124.64/27,10.76.124.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
302,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0620,XA-ZN3-PRD-WEB-124.96-27,VLAN 620,10.76.124.96/27,10.76.124.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
303,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0621,XA-ZN3-PRD-WEB-124.128-27,VLAN 621,10.76.124.128/27,10.76.124.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
304,DC2A,ZN3,STAGE,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0622,XA-ZN3-STG-DBS-124.160-27,VLAN 622,10.76.124.160/27,10.76.124.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
305,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0623,XA-ZN3-PRD-DBS-124.192-27,VLAN 623,10.76.124.192/27,10.76.124.193,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
306,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0624,XA-ZN3-PRD-DBS-124.224-27,VLAN 624,10.76.124.224/27,10.76.124.225,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
307,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0625,XA-ZN3-PRD-DBS-125.0-27,VLAN 625,10.76.125.0/27,10.76.125.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
308,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0626,XA-ZN3-PRD-DBS-125.32-27,VLAN 626,10.76.125.32/27,10.76.125.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
309,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0627,XA-ZN3-PRD-DBS-125.64-27,VLAN 627,10.76.125.64/27,10.76.125.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
310,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0628,XA-ZN3-PRD-DBS-125.96-27,VLAN 628,10.76.125.96/27,10.76.125.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
311,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0629,XA-ZN3-PRD-DBS-125.128-27,VLAN 629,10.76.125.128/27,10.76.125.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
312,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0630,XA-ZN3-PRD-DBS-125.160-27,VLAN 630,10.76.125.160/27,10.76.125.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
313,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0631,XA-ZN3-PRD-DBS-125.192-27,VLAN 631,10.76.125.192/27,10.76.125.193,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
314,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0632,XA-ZN3-PRD-APP-125.224-27,VLAN 632,10.76.125.224/27,10.76.125.225,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
315,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0633,XA-ZN3-PRD-APP-126.0-27,VLAN 633,10.76.126.0/27,10.76.126.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
316,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0634,XA-ZN3-PRD-APP-126.32-27,VLAN 634,10.76.126.32/27,10.76.126.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
317,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0635,XA-ZN3-PRD-APP-126.64-27,VLAN 635,10.76.126.64/27,10.76.126.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
318,DC2A,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0636,XA-ZN3-PRD-APP-126.96-27,VLAN 636,10.76.126.96/27,10.76.126.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
319,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0637,XA-ZN3-PRD-WEB-126.128-27,VLAN 637,10.76.126.128/27,10.76.126.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
320,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0638,XA-ZN3-PRD-WEB-126.160-27,VLAN 638,10.76.126.160/27,10.76.126.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
321,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0639,XA-ZN3-PRD-WEB-126.192-27,VLAN 639,10.76.126.192/27,10.76.126.193,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
322,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0640,XA-ZN3-PRD-WEB-126.224-27,VLAN 640,10.76.126.224/27,10.76.126.225,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
323,DC2A,ZN3,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0641,XA-ZN3-PRD-WEB-127.0-27,VLAN 641,10.76.127.0/27,10.76.127.1,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
324,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0642,XA-ZN3-PRD-DBS-127.32-27,VLAN 642,10.76.127.32/27,10.76.127.33,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
325,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0643,XA-ZN3-PRD-DBS-127.64-27,VLAN 643,10.76.127.64/27,10.76.127.65,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
326,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0644,XA-ZN3-PRD-DBS-127.96-27,VLAN 644,10.76.127.96/27,10.76.127.97,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
327,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0645,XA-ZN3-PRD-DBS-127.128-27,VLAN 645,10.76.127.128/27,10.76.127.129,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
328,DC2A,ZN3,PRODUCTION,DB/IC/ID,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-DMZCLU1,DMZ,XA_PRIMERA_DMZ_00[1-5],DMZ-VLAN-0646,XA-ZN3-PRD-DBS-127.160-27,VLAN 646,10.76.127.160/27,10.76.127.161,255.255.255.224,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
329,DC2A,Z1A,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-PRODCLU1,PROD,XA_PRIMERA_PROD_00[1-8],PROD-VLAN-0101,XA-Z1A-PRD-WEB-0.0-24,VLAN 101,10.76.0.0/24,10.76.0.1,255.255.255.0,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
330,DC2A,Z1A,PRODUCTION,FE/BE,xa-s-vmwvc01p.xa.abb.com,ABB-AMERICAS-DC2A,XA-PRODCLU1,PROD,XA_PRIMERA_PROD_00[1-8],PROD-VLAN-0102,XA-Z1A-PRD-WEB-1.0-24,VLAN 102,10.76.1.0/24,10.76.1.1,255.255.255.0,10.76.106.6,10.77.107.30,10.16.7.13,xa.abb.com,XA,Pacific Standard Time
